Type,ID,Title,S1,S2,S3,S4,S5,S6,S7,S8,Sentence
P0005,924,4成過年變胖均增1.7公斤 營養師：冬天瘦身黃金時期,,,,,,,,,开业营养师徐子雅透过新闻稿表示，冬天容易变胖的原因主要有3点：第1为活动量下降，因天气寒冷，会想活动的欲望下降，导致身体日常生活能量消耗降低，更容易产生热量过剩，进而形成脂肪堆积
P0258,925,减重季｜北京大学与USANA合作研究：纤维粉与代餐对健康的促进作用,,,,,,,,,是脏器功能下降的现象，尤其是肝脏! 1公斤脂肪由7700千卡热量转化成的! 我们吃进来过多的热量导致发胖
P0867,926,【美女】35岁翘臀姐姐，竟泡走26岁小鲜肉，这“水蜜桃“身材我沦陷了...,,,,,,,,,蜕变成功后的她， 选择了和曾经的丈夫离婚， 她不仅甩掉了肥肉，也甩掉了那个不懂得珍惜她的男人 关于这件事，金恩熙在ins上写下了一段很走心的话
P0941,927,“菲律宾警察总长放大招：超重就丢饭碗，减肥or失业你选哪个？”,,,,,,,,,有人觉得，体重超标不代表工作能力差，有的警察虽然胖，但经验丰富、办案效率高，一棍子打死是不是太绝对了
P0487,928,惊了！最新数据：全澳超4成上班族体重超标！上班没时间管理自己的身材？一套动作10分钟，相当于跑步3000米，健身房1小时,,,,,,,,,跟朋友出海游玩，我终于敢秀出热辣身材▼ Image 最重要的是，我的体质也变了，原来吃点东西就发胖，现在放肆吃喝，体重也从未反弹
P0033,929,49岁林心如被网友恶评“肥大婶”，她高情商回复“羞耻心在哪”,,,,,,,,,49岁，林心如这般完美的身材，还要被不少“键盘侠”吐槽是发福之后的大婶
P0792,930,看了朱珠李雪琴的有效瘦身，忍不住想夸！,,,,,,,,,都说微胖的人是潜力股，瘦身有所成效的李雪琴，近期亮相时面部轮廓越发清晰明显，侧面看不到一点双下巴，戴上发箍的微波卷短发造型也让脸看起来小了一圈
P0261,931,出現這些症狀 其實你正在「發福」,,,,,,,,,"久坐易累 久坐会使身体代谢循环下降,脂肪更容易堆积,体重上升,疲态感加重· 不爱运动 能量消耗减少,同时不断摄取食物,容易变胖,运动量少是肥胖一大信号"
P0142,932,中央海岸法律所发生爆炸 警方搜捕60多岁矮胖男子,,,,,,,,,警方认定这是一次有针对性的袭击，并发布照片，追捕一名“身材矮小、体态肥胖”的男子
P0871,933,【美女】对不起！男人眼中的微胖，长这样,,,,,,,,,3、身型肉感的女生，看起来更加平易近人、脾气温和，更好相处
P0623,934,汪小菲三胎来了?马筱梅穿连衣裙小腹隆起,,,,,,,,,此前马筱梅直播的时候脸有些发福，去张兰家聚餐吃饭前还自己在家吃了卤肉饭，去了张兰家之后，还吃了不少，最近食欲大增的样子
P0948,935,表面風光內裡堪憂的杭州亞運,,,,,,,,,"打肿脸充胖子 虽然中国政府尚未公开整体花费的数目, 但根据杭州市政府先前披露的资讯,为了举办 亚运会,自2016年至2020年,光是交通基础 设施、竞赛场馆、住宿以及其他设施的费用, 就已经花了大约300亿美元;也就是说,实际 的支出肯定更多"
P1097,936,韩庚演唱会被嘲吃相难看 身材像黄渤 跳不动了,,,,,,,,,为了备战演唱会他很早就开始训练和瘦身，能看得出来和早前发福时相比确实有了很大的变化，尤其是脸上，整整瘦了一大圈，之前的双下巴已经变成了刀锋般的下颚线，只是这脸好像有些僵硬走形，连表情都做不动了，疑似是用了什么科技手段，越来越像王阳了
P0797,937,"知名港星现身任贤齐演唱会!体重飙升,肚大如球",,,,,,,,,很多网民看后都纷纷留言让林雪保重身体，如果可以的话一定要尝试减肥，毕竟过度肥胖会诱发不少疾病
P0345,938,哪种体型的人更长寿？研究发现：这个部位“细”点好！,,,,,,,,,2021年刊发在《BMC医学》上一项350万人的研究发现：“腰粗肚子大”的人患癌 风险高，特别是腰围越粗，患癌风险就越大⑥
P0685,939,澳洲专家建议“封杀”圣诞老人！说会教坏小孩！原因竟然是因为太胖？？？,,,,,,,,,他认为圣诞老人的体型是有些“圆滚滚”，但那不是超重，圣诞老人也应该继续保持这样的身形
P0888,940,肚子越大，脑子越小？肚子大可能“藏”着这些风险,,,,,,,,,如果有家族史且伴有血脂异常、高血压和脂肪肝等代谢异常疾病，要加倍注意，尤 其要尽量做到不超重，更不要出现“将军肚或老板肚”这种腰围增加的现象，因为 腰围增大比体重增加更加危险，是导致胰岛素抵抗、糖尿病的最大凶手之一
P1059,941,“重”视体重，“轻”松生活：肥胖问题我们说清楚,,,,,,,,,四、肥胖的“幕后推手”：不是“嘴馋”这么简单🙅‍♀️ 肥胖的成因是复杂多因素交织的结果，并不只是“能吃”“懒动”
P0528,942,挺住，别躺平！30岁后的男人，减掉肚腩才能赢未来,,,,,,,,,不仅外形打折扣，这种腹型肥胖还与多种健康问题息息相关，如高血压、糖尿病、痛风等慢性疾病
P0953,943,西方人信的是啥?,,,,,,,,,"于是,每一对新婚夫妇都想尽快要个儿子,爷爷奶奶也盼著早日含饴弄孙,这时往往就会去庙里祭拜观音菩萨,祈求神灵期为一个大胖小子"
P0425,944,"学生持证骑骆驼上学,网络爆红!兰州大学回应",,,,,,,,,3.一人一驼，严禁转借他人，如有遗失，应及时挂失，以免骆驼自动驾驶以及啃食绿化植被…… 同时该证件还列出了各种驾驶证扣分的情况，例如：醉驾、闯红灯、骆驼尾气排放超标、驾驶者太胖骆驼背不动……记者注意到，不仅是兰州大学，在兰州的其他高校，例如西北民族大学、兰州理工大学、西北师范大学的学生也拥有自己的骆驼驾驶证，一位西北民族大学的学生告诉极目新闻记者，他的骆驼驾驶证是他开学时学校送的
P0627,945,沈腾一家现身海南 妻子王琦发福 6岁儿子白胖,,,,,,,,,生完孩子后身材愈发圆润的王琦，此次露面的她穿着新中式外套走在后面与友人聊天，举手投足间透着满满贵气
P0954,946,西澳或引入新法规，歧视体重或身高将重罚$10000,,,,,,,,,比如，雇主的政策只为员工提供一定尺寸的制服，而没有照顾到体型较大的人
P0528,947,挺住，别躺平！30岁后的男人，减掉肚腩才能赢未来,,,,,,,,,腰围越大，风险越高 “腰越粗，命越短”绝非危言耸听
P0013,948,24岁中国妹子火上外媒！工作1年长胖40斤，她一怒之下辞职，前后转变惊呆网友...,,,,,,,,,从花季少女→油腻大妈，小欧直言只用了一个上班的距离
P0406,949,奇葩！就因男友喜欢胖子！澳洲美女模特增肥至357斤！网友们都替她急死了！,,,,,,,,,接下来的聊天中，他们会一起看一些胖女孩的图片视频，并且杰夫还会反复告诉罗西，胖一点没关系，我们自己喜欢就好
P0345,950,哪种体型的人更长寿？研究发现：这个部位“细”点好！,,,,,,,,,这表明高龄老人的身材 稍微胖一点更利于长寿
P0985,951,賈玲「增胖激瘦」不喊苦 下部作品曝光,,,,,,,,,自从在电影「热辣滚烫」中一举减重百斤（50公斤）后，「贾玲复胖了」这个话题就数次登上热搜
P0553,952,日本女子网上发帖称因怀孕遭老公嘲笑胖，竟被1.5亿人围观！网友纷纷留言“恐吓”…,,,,,,,,,但是老公说了好几次都不停止，说了“没想到妻子胖得这么难”，如果是我的话，这是一个铁案，一辈子都会在心里扎根
P0345,953,哪种体型的人更长寿？研究发现：这个部位“细”点好！,,,,,,,,,此类肥胖就是腹型肥胖、内脏性肥 胖
P0751,954,爆改？美国小哥在欧洲胡吃海喝1年，反倒把啤酒肚吃没了，身材还越来越好,,,,,,,,,尽管我一直是个健身男，而且非常注重保养，严格控制饮食，但看起来还是浮肿
P1052,955,郭碧婷复工状态引热议 身材发福越来越像向太,,,,,,,,,尤其是这款连身裙的 裸背设计，更是凸显出了郭碧婷浑圆的胳臂，另外，过宽的系脖带也从视觉上拉宽了她的肩颈比例，形成一种虎背熊腰的既视感
P0103,956,三种断食图鉴 间歇性禁食帮助解决肥胖烦恼,,,,,,,,,“似乎很多人周末过食，周一就变胖，所以如果在周末实行饮食限制， 更容易获得效果
P0441,957,对比41岁贾玲和沈腾老婆后，才发现压力胖和幸福肥的差距一目了然,,,,,,,,,这样看来，幸福肥和压力肥的差距真的很明显
P0924,958,脂肪肝泛滥背后，是中国人的代谢危机,,,,,,,,,但与美国和一些欧洲国家相比，中国的超重和肥胖率相对低，至少走在大街上你看不到太多“大胖子”
P0927,959,腹部、大腿還是手臂?,,,,,,,,,"肚子上的一圈赘肉,医学上称为内满脂访,它不像大开或手臂的皮下脂肪那样“安分”,而是特别容易受到压力荷需蒙刺激,将脂肪酸释放到血液中"
P0871,960,【美女】对不起！男人眼中的微胖，长这样,,,,,,,,,可这样的身材不知令多少女生羡慕嫉妒恨了~）随着年龄的增长发现，发现肉感的女人真有市场
P0173,961,以为会发胖，实际很减肥的 6 个行为，别再误解它们了！,,,,,,,,,最近，“以为容易发胖，实际很减肥”的饮食和生活习惯上了热搜，大家可以对照自己看看，如果你已经有这些习惯，那就保持下去
P1043,962,那些一胖就胖肚子的人，后来都怎么样了？,,,,,,,,,需要警惕的是，腹部肥胖对健康的危害非常大
P0303,963,发胖真有“分界线” 从这个年龄开始代谢急转直下,,,,,,,,,我们到底从什么时候开始发胖，实际上没有特别明显的界线，不同人之间的差异也很大，但总体来说，随着年龄增大，大家的体重都会增加
P0258,964,减重季｜北京大学与USANA合作研究：纤维粉与代餐对健康的促进作用,,,,,,,,,简单的节食减肥是陷井，节掉了营养，叫减肌肉，饿肚子，脂肪不会走，走掉的是肌肉和水，因为节食缺乏营养，导至脂肪代谢下降，形成恶性循环，虽然称体重会下降，那是肌肉和水的重量，本来脏器功能下降，这样饿会更糟，所以恢复饮食后反弹很快，越减越肥
P0916,965,肿瘤患者到底“胖点好”还是“瘦点好”？营养师表示,,,,,,,,,肿瘤患者胖点好 还是是瘦点好呢
P0871,966,【美女】对不起！男人眼中的微胖，长这样,,,,,,,,,小编总结出以下几点： 1、微胖女生身材曲线明显，具有骨感和性感两种不同的气质
P0079,967,USANA优莎纳蛋白营养粉——甩掉游泳圈，赢回人生C位,,,,,,,,,而“喝凉水都长肉”的朋友
P0322,968,吃早餐和不吃早餐，哪个更容易胖？早餐一个改变，疾病风险低了,,,,,,,,,2024年10月，浙江大学医学院等研究人员在《细胞》杂志上发表的一项研究发现：“不吃早餐”的生活方式，会导致小肠细胞脂质过度吸收，从而容易发胖、增加代谢疾病的风险
P1076,969,"阿娇2个月内体重如过山车,最新巡演体重失控又复胖",,,,,,,,,没想到评论区都在调侃阿娇怎么这么胖了，该减肥了
P0502,970,成年女性逾半腰圍過粗 醫籲母親節用擁抱關心健康,,,,,,,,,医师指出，女性常在产后、更年期2时期变胖，但腰围每增10公分，心血管疾病风险就升3.4%，呼吁母亲节大家透过「拥抱」关心妈妈腰围健康
P1076,971,"阿娇2个月内体重如过山车,最新巡演体重失控又复胖",,,,,,,,,可节目结束之后，阿娇又不注重身材管理，慢慢地又胖了回去，在今年九月末阿娇现身澳门一场活动时，身材严重走形，侧边一看，用 虎背熊腰来形容一点也不为过
P0686,972,澳洲人的地域黑太精确！四位数字把你看得透透的！破解方法只有一个！,,,,,,,,,每三个人中只有一个不是胖子
P0347,973,唐代以胖为美？从唐代服饰探究其真假,,,,,,,,,故而，在唐朝建立之初，女子并不是“以胖为美”
P1084,974,陈飞宇曝私照后复出，自曝225斤瘦下来全靠跑步，因太胖被排挤,,,,,,,,,圈内像魏大勋也是和他一样曾经很胖的“潜力股”，但不是所有人都有陈飞宇的出 身，还未有代表作就被导演父亲带着刷脸，即使在事业低谷期，也能在大制作电影 中保有一个戏份重要的角色
P0564,975,暴瘦50斤的马思纯，比贾玲还吓人？,,,,,,,,,当中有个跷二郎腿失败的片段，胖胖的贾玲把自己当成一个喜剧的容器，去拼命逗乐观众，让这个本就不属于喜剧的瞬间变得尤其喜感
P0042,976,"60岁水均益现身加拿大,身材发福,大腹便便遭嘲笑",,,,,,,,,看起来也没有网友形容的“水老师变油老师了”那么明显，可能是水均益没有怎么运动，又比较喜欢与朋友聚餐，才不知不觉就发福了吧
P0924,977,脂肪肝泛滥背后，是中国人的代谢危机,,,,,,,,,当全身脂肪增多，肝脏也免不了“变油”，因此60%以上的肥胖者都合并有脂肪肝
P1012,978,辛芷蕾在国外带火了一种贵妇穿法：短外套+短裤，微胖圆脸真优雅,,,,,,,,,想要提升品味，快来跟着辛芷蕾学搭配吧，如果你和她一样属于微胖身材，属于圆 脸的女生，那么你可以试试她同款的锁骨发，照搬她的日常穿搭，简单又实用
